stock_id,date,inst_net,trust_net,foreign_net
059304,2026-07-20,378000.0,0.0,0.0
071194,2026-07-20,377000.0,0.0,0.0
068342,2026-07-20,376000.0,0.0,0.0
056220,2026-07-20,376000.0,0.0,0.0
072545,2026-07-20,375000.0,0.0,0.0
070475,2026-07-20,375000.0,0.0,0.0
058991,2026-07-20,374000.0,0.0,0.0
071573,2026-07-20,374000.0,0.0,0.0
4566,2026-07-20,373010.0,0.0,358000.0
068546,2026-07-20,370000.0,0.0,0.0
00717,2026-07-20,369148.0,0.0,318000.0
057169,2026-07-20,369000.0,0.0,0.0
3048,2026-07-20,368060.0,0.0,380328.0
062557,2026-07-20,368000.0,0.0,0.0
063438,2026-07-20,367000.0,0.0,0.0
059309,2026-07-20,367000.0,0.0,0.0
072444,2026-07-20,365000.0,0.0,0.0
6789,2026-07-20,364802.0,16000.0,417599.0
070479,2026-07-20,363000.0,0.0,0.0
059560,2026-07-20,363000.0,0.0,0.0
060922,2026-07-20,362000.0,0.0,0.0
073244,2026-07-20,362000.0,0.0,0.0
070356,2026-07-20,361000.0,0.0,0.0
1515,2026-07-20,360908.0,91000.0,73500.0
073077,2026-07-20,360000.0,0.0,0.0
058110,2026-07-20,360000.0,0.0,0.0
1582,2026-07-20,359776.0,-15000.0,392200.0
070311,2026-07-20,359000.0,0.0,0.0
2428,2026-07-20,358309.0,100000.0,274355.0
071900,2026-07-20,358000.0,0.0,0.0
1466,2026-07-20,357917.0,0.0,342900.0
067644,2026-07-20,357000.0,0.0,0.0
073076,2026-07-20,357000.0,0.0,0.0
