stock_id,equity,year,season
1468,1351773.0,2025,2
1470,953907.0,2025,2
1471,1512546.0,2025,2
1472,2149088.0,2025,2
1473,3664537.0,2025,2
1474,2041111.0,2025,2
1475,1362255.0,2025,2
1476,25816377.0,2025,2
1477,13529236.0,2025,2
1503,36907286.0,2025,2
1504,75015901.0,2025,2
1506,2799500.0,2025,2
1512,598768.0,2025,2
1513,18830493.0,2025,2
1514,5814703.0,2025,2
1515,3663198.0,2025,2
1516,201101.0,2025,2
1517,3530163.0,2025,2
1519,7781973.0,2025,2
1521,1808970.0,2025,2
1522,9149514.0,2025,2
1524,2806578.0,2025,2
1525,4521728.0,2025,2
1526,1328285.0,2025,2
1527,4626543.0,2025,2
1528,2128878.0,2025,2
1529,1866324.0,2025,2
1530,3046336.0,2025,2
1531,3420381.0,2025,2
1532,17816269.0,2025,2
1533,2497480.0,2025,2
1535,3468681.0,2025,2
1536,8100015.0,2025,2
1537,3850977.0,2025,2
1538,159600.0,2025,2
1539,1553855.0,2025,2
1540,1394468.0,2025,2
1541,1921621.0,2025,2
1558,8093298.0,2025,2
1560,7414963.0,2025,2
1563,8784431.0,2025,2
1568,1887925.0,2025,2
1582,6683468.0,2025,2
1583,6554193.0,2025,2
1587,1411451.0,2025,2
1589,8092426.0,2025,2
1590,44013471.0,2025,2
1597,2301476.0,2025,2
1598,4702858.0,2025,2
1603,7113760.0,2025,2
1604,8376777.0,2025,2
1605,143715857.0,2025,2
1608,8737971.0,2025,2
1609,18498292.0,2025,2
1611,4169093.0,2025,2
1612,7442055.0,2025,2
1614,5565064.0,2025,2
1615,3564405.0,2025,2
1616,2131523.0,2025,2
1617,2006458.0,2025,2
1618,6009292.0,2025,2
1623,2519367.0,2025,2
1626,2665059.0,2025,2
1702,12690364.0,2025,2
1707,11122516.0,2025,2
1708,6456502.0,2025,2
1709,9173286.0,2025,2
1710,12245667.0,2025,2
1711,8316744.0,2025,2
1712,8028940.0,2025,2
1713,3409519.0,2025,2
1714,15285807.0,2025,2
1717,24924651.0,2025,2
1720,8651174.0,2025,2
1721,1776131.0,2025,2
1722,53309568.0,2025,2
1723,7445766.0,2025,2
1725,5397945.0,2025,2
1726,9629804.0,2025,2
1727,2010988.0,2025,2
