stock_id,ocf,year,season
2468,-400933.0,2025,2
2471,35299.0,2025,2
2472,934506.0,2025,2
2474,1389056.0,2025,2
2476,381406.0,2025,2
2477,216218.0,2025,2
2478,552045.0,2025,2
2480,400540.0,2025,2
2481,820697.0,2025,2
2482,-161.0,2025,2
2483,81720.0,2025,2
2484,70811.0,2025,2
2485,-224499.0,2025,2
2486,389424.0,2025,2
2488,280784.0,2025,2
2489,-12057.0,2025,2
2491,-58671.0,2025,2
2492,2500600.0,2025,2
2493,265054.0,2025,2
2495,50346.0,2025,2
2496,145378.0,2025,2
2497,146361.0,2025,2
2498,-3254565.0,2025,2
2501,1663527.0,2025,2
2504,1859611.0,2025,2
2505,154447.0,2025,2
2506,-224748.0,2025,2
2509,-1124744.0,2025,2
2511,163350.0,2025,2
2514,-574337.0,2025,2
2515,-4171174.0,2025,2
2516,65702.0,2025,2
2520,-5048235.0,2025,2
2524,587799.0,2025,2
2527,-1304714.0,2025,2
2528,1366271.0,2025,2
2530,1859639.0,2025,2
2534,1642077.0,2025,2
2535,2447667.0,2025,2
2536,1763845.0,2025,2
2537,-814032.0,2025,2
2538,34689.0,2025,2
2539,1829694.0,2025,2
2540,-3582164.0,2025,2
2542,-10791346.0,2025,2
2543,122573.0,2025,2
2545,-2609664.0,2025,2
2546,376306.0,2025,2
2547,-1296262.0,2025,2
2548,-2036208.0,2025,2
2597,1430168.0,2025,2
2601,175654.0,2025,2
2603,56291760.0,2025,2
2605,1085843.0,2025,2
2606,2856437.0,2025,2
2607,1798497.0,2025,2
2608,954200.0,2025,2
2609,12790007.0,2025,2
2610,17907185.0,2025,2
2611,-247237.0,2025,2
2612,1004804.0,2025,2
2613,425263.0,2025,2
2614,732939.0,2025,2
2615,14057433.0,2025,2
2616,-224957.0,2025,2
2617,1067426.0,2025,2
2618,23294897.0,2025,2
2630,-478936.0,2025,2
2633,12501365.0,2025,2
2634,-2825532.0,2025,2
2636,1053191.0,2025,2
2637,2485522.0,2025,2
2642,117024.0,2025,2
2645,1656973.0,2025,2
2646,3978225.0,2025,2
2701,67679.0,2025,2
2702,-65582.0,2025,2
2704,377056.0,2025,2
2705,200574.0,2025,2
2706,96994.0,2025,2
2707,2111023.0,2025,2
2712,16600.0,2025,2
2722,6410.0,2025,2
2723,830140.0,2025,2
2727,1379316.0,2025,2
2731,1700750.0,2025,2
2739,662496.0,2025,2
2748,42987.0,2025,2
2753,672817.0,2025,2
2762,1438689.0,2025,2
2901,12910.0,2025,2
2903,-1624461.0,2025,2
2904,136784.0,2025,2
2906,327914.0,2025,2
2908,-146206.0,2025,2
2910,94670.0,2025,2
2911,-85761.0,2025,2
2912,19821849.0,2025,2
2913,764.0,2025,2
2915,-44184.0,2025,2
2923,-2526731.0,2025,2
2929,110187.0,2025,2
2939,-178289.0,2025,2
2945,376542.0,2025,2
3002,-45918.0,2025,2
3003,-170576.0,2025,2
3004,127604.0,2025,2
3005,2782541.0,2025,2
3006,-55877.0,2025,2
3008,13016854.0,2025,2
3010,2866987.0,2025,2
3011,-79046.0,2025,2
3013,420891.0,2025,2
3014,878362.0,2025,2
3015,189111.0,2025,2
3016,199300.0,2025,2
3017,9543040.0,2025,2
3018,-138482.0,2025,2
3019,715533.0,2025,2
3021,61895.0,2025,2
3022,236829.0,2025,2
3023,2220545.0,2025,2
3024,30333.0,2025,2
3025,82178.0,2025,2
3026,1008741.0,2025,2
3027,163256.0,2025,2
3028,567790.0,2025,2
3029,857017.0,2025,2
3030,1004210.0,2025,2
3031,92046.0,2025,2
3032,-754070.0,2025,2
3033,3970582.0,2025,2
3034,7315918.0,2025,2
3035,905764.0,2025,2
3036,13025288.0,2025,2
3037,8727374.0,2025,2
3038,86828.0,2025,2
3040,30766.0,2025,2
3041,-88387.0,2025,2
3042,1599890.0,2025,2
3043,10790.0,2025,2
3044,6322365.0,2025,2
3045,17837698.0,2025,2
3046,30261.0,2025,2
3047,188171.0,2025,2
3048,68264.0,2025,2
3049,85053.0,2025,2
3050,97234.0,2025,2
3051,253974.0,2025,2
3052,363313.0,2025,2
3054,-46753.0,2025,2
3055,-83490.0,2025,2
