stock_id,date,margin_bal,short_bal
2701,2026-07-23,382.0,0.0
2702,2026-07-23,423.0,0.0
2704,2026-07-23,109.0,0.0
2705,2026-07-23,571.0,0.0
2706,2026-07-23,802.0,0.0
2707,2026-07-23,134.0,0.0
2712,2026-07-23,7.0,0.0
2722,2026-07-23,347.0,0.0
2723,2026-07-23,1669.0,1.0
2727,2026-07-23,374.0,1.0
2731,2026-07-23,927.0,9.0
2739,2026-07-23,848.0,0.0
2748,2026-07-23,672.0,0.0
2753,2026-07-23,530.0,2.0
2762,2026-07-23,177.0,0.0
2801,2026-07-23,6532.0,211.0
2812,2026-07-23,4598.0,2.0
2816,2026-07-23,556.0,1.0
2820,2026-07-23,680.0,1.0
2832,2026-07-23,552.0,0.0
2834,2026-07-23,11034.0,7.0
2836,2026-07-23,5760.0,0.0
2838,2026-07-23,744.0,7.0
2845,2026-07-23,4242.0,33.0
2849,2026-07-23,181.0,0.0
2850,2026-07-23,245.0,0.0
2851,2026-07-23,821.0,0.0
2852,2026-07-23,1319.0,0.0
2855,2026-07-23,7005.0,110.0
2867,2026-07-23,3370.0,18.0
2880,2026-07-23,521.0,46.0
2881,2026-07-23,6552.0,169.0
2882,2026-07-23,5221.0,191.0
2883,2026-07-23,13073.0,136.0
2884,2026-07-23,5443.0,132.0
2885,2026-07-23,3334.0,6.0
2886,2026-07-23,529.0,47.0
2887,2026-07-23,42839.0,53.0
2889,2026-07-23,2627.0,21.0
2890,2026-07-23,3051.0,18.0
2891,2026-07-23,4174.0,10.0
2892,2026-07-23,2251.0,10.0
2897,2026-07-23,1880.0,3.0
2901,2026-07-23,475.0,0.0
2903,2026-07-23,1343.0,0.0
2904,2026-07-23,35.0,0.0
2905,2026-07-23,7541.0,1.0
2906,2026-07-23,703.0,0.0
2908,2026-07-23,14181.0,0.0
2910,2026-07-23,41.0,0.0
2911,2026-07-23,158.0,0.0
2912,2026-07-23,546.0,0.0
2913,2026-07-23,7220.0,4.0
2915,2026-07-23,8654.0,9.0
2929,2026-07-23,1976.0,0.0
2939,2026-07-23,259.0,0.0
3002,2026-07-23,2005.0,0.0
3003,2026-07-23,3466.0,9.0
3004,2026-07-23,1888.0,7.0
3005,2026-07-23,8723.0,51.0
3006,2026-07-23,17635.0,330.0
3008,2026-07-23,1931.0,10.0
3010,2026-07-23,1265.0,9.0
3011,2026-07-23,2655.0,40.0
3013,2026-07-23,9913.0,31.0
3014,2026-07-23,2307.0,58.0
3015,2026-07-23,2592.0,1.0
3016,2026-07-23,8023.0,217.0
3017,2026-07-23,4509.0,47.0
3018,2026-07-23,0.0,0.0
3019,2026-07-23,11726.0,51.0
3021,2026-07-23,614.0,0.0
3022,2026-07-23,6176.0,28.0
3023,2026-07-23,1299.0,17.0
3024,2026-07-23,8324.0,12.0
3025,2026-07-23,1714.0,0.0
3026,2026-07-23,9357.0,146.0
3027,2026-07-23,4715.0,3.0
3028,2026-07-23,3417.0,59.0
3029,2026-07-23,3325.0,15.0
3030,2026-07-23,10898.0,34.0
3031,2026-07-23,7154.0,2.0
3032,2026-07-23,8135.0,19.0
3033,2026-07-23,10775.0,370.0
3034,2026-07-23,2491.0,14.0
3035,2026-07-23,11398.0,129.0
3036,2026-07-23,14865.0,658.0
3037,2026-07-23,40067.0,336.0
3038,2026-07-23,1177.0,0.0
3040,2026-07-23,11935.0,8.0
3041,2026-07-23,3755.0,6.0
3042,2026-07-23,13031.0,107.0
3043,2026-07-23,984.0,0.0
3044,2026-07-23,6100.0,5.0
3045,2026-07-23,534.0,63.0
3046,2026-07-23,973.0,7.0
3047,2026-07-23,6710.0,11.0
3048,2026-07-23,6294.0,46.0
3049,2026-07-23,0.0,0.0
3050,2026-07-23,3279.0,0.0
3051,2026-07-23,4279.0,2.0
3052,2026-07-23,1762.0,0.0
3054,2026-07-23,960.0,0.0
3055,2026-07-23,6286.0,71.0
3056,2026-07-23,3824.0,4.0
3057,2026-07-23,0.0,0.0
3058,2026-07-23,0.0,0.0
3059,2026-07-23,11869.0,42.0
3060,2026-07-23,9190.0,16.0
3062,2026-07-23,11480.0,69.0
3090,2026-07-23,4444.0,22.0
3092,2026-07-23,3692.0,1.0
3094,2026-07-23,2861.0,86.0
3130,2026-07-23,11.0,0.0
3135,2026-07-23,2273.0,93.0
3138,2026-07-23,2434.0,0.0
3149,2026-07-23,21157.0,4352.0
3150,2026-07-23,262.0,0.0
3164,2026-07-23,284.0,0.0
3167,2026-07-23,11851.0,278.0
3168,2026-07-23,37.0,0.0
3189,2026-07-23,19726.0,181.0
3209,2026-07-23,5764.0,50.0
3229,2026-07-23,0.0,0.0
3231,2026-07-23,51357.0,1615.0
3257,2026-07-23,2843.0,4.0
3266,2026-07-23,351.0,0.0
3296,2026-07-23,1847.0,4.0
3305,2026-07-23,7423.0,14.0
3308,2026-07-23,690.0,0.0
3311,2026-07-23,2693.0,1.0
3312,2026-07-23,5344.0,38.0
3321,2026-07-23,0.0,0.0
3338,2026-07-23,3850.0,9.0
3346,2026-07-23,2976.0,0.0
3356,2026-07-23,1826.0,1.0
3376,2026-07-23,12562.0,107.0
3380,2026-07-23,5521.0,7.0
3406,2026-07-23,2688.0,40.0
3413,2026-07-23,5380.0,3.0
3416,2026-07-23,1058.0,11.0
3419,2026-07-23,1092.0,0.0
3432,2026-07-23,0.0,0.0
3437,2026-07-23,3086.0,15.0
3443,2026-07-23,4542.0,28.0
3447,2026-07-23,2334.0,21.0
3450,2026-07-23,17496.0,195.0
3481,2026-07-23,380152.0,7419.0
3494,2026-07-23,0.0,0.0
3501,2026-07-23,1177.0,0.0
3504,2026-07-23,2814.0,32.0
3515,2026-07-23,1692.0,2.0
3518,2026-07-23,4076.0,23.0
3528,2026-07-23,2287.0,0.0
3530,2026-07-23,1302.0,0.0
3532,2026-07-23,9660.0,955.0
3533,2026-07-23,665.0,1.0
