stock_id,eps,op_income,net_income,revenue,gross_profit,year,season
2250,0.64,29123.0,23246.0,802397.0,136963.0,2026,1
2254,-1.04,-62098.0,-66601.0,30398.0,-22248.0,2026,1
2258,-0.51,-874554.0,-899311.0,819155.0,111928.0,2026,1
2301,1.66,4099305.0,3774659.0,43407292.0,9402933.0,2026,1
2302,0.25,16066.0,41461.0,216325.0,70774.0,2026,1
2303,1.29,11276411.0,16116984.0,61037902.0,17818490.0,2026,1
2305,0.16,18562.0,49848.0,246934.0,104237.0,2026,1
2308,7.91,28417303.0,23834549.0,159352652.0,58960871.0,2026,1
2312,0.35,879426.0,714778.0,35632632.0,2449096.0,2026,1
2313,1.26,1938218.0,1504169.0,19548062.0,3515178.0,2026,1
2314,-0.97,-106728.0,-102686.0,383603.0,55406.0,2026,1
2316,3.53,-73021.0,639660.0,1022324.0,63362.0,2026,1
2317,3.56,75648689.0,56956277.0,2119533391.0,130980560.0,2026,1
2321,-0.12,3123.0,2022.0,167589.0,54806.0,2026,1
2323,-0.41,128850.0,-447191.0,2075463.0,547562.0,2026,1
2324,0.45,2644084.0,2390608.0,201303536.0,10597495.0,2026,1
2327,3.9,9612910.0,8037530.0,38165648.0,14541815.0,2026,1
2328,-0.16,-14575.0,-107624.0,4252307.0,331142.0,2026,1
2329,0.33,272602.0,234630.0,4860476.0,621703.0,2026,1
2330,22.08,658966142.0,572801304.0,1134103440.0,751295421.0,2026,1
2331,0.11,21510.0,62557.0,5002870.0,434807.0,2026,1
2332,-0.05,31548.0,-19711.0,3440889.0,869521.0,2026,1
2337,0.9,1932572.0,1779369.0,10468868.0,4271356.0,2026,1
2338,0.52,14240.0,158352.0,1538711.0,270082.0,2026,1
2340,-0.49,-255186.0,-238012.0,954029.0,-37817.0,2026,1
2342,-0.11,-24520.0,-16971.0,486204.0,77105.0,2026,1
2344,2.25,12550494.0,10117678.0,38253064.0,20415002.0,2026,1
2345,14.92,10048687.0,8333109.0,70120741.0,13708805.0,2026,1
2347,1.77,3373256.0,3091131.0,126357648.0,5428837.0,2026,1
2348,0.16,215863.0,16125.0,1308225.0,367809.0,2026,1
2349,0.02,56212.0,-18622.0,1609102.0,341361.0,2026,1
2351,1.22,271819.0,232644.0,2805040.0,536428.0,2026,1
2352,0.2,692353.0,375250.0,51541496.0,8592872.0,2026,1
2353,0.23,803155.0,1339038.0,72423012.0,8085890.0,2026,1
2354,0.47,373042.0,654563.0,25274831.0,1224398.0,2026,1
2355,0.62,194601.0,246717.0,4055841.0,490137.0,2026,1
2356,0.68,3614980.0,2433866.0,200310505.0,10176552.0,2026,1
2357,13.19,11895859.0,11156804.0,208369726.0,30970538.0,2026,1
2359,0.78,-35808.0,142932.0,890066.0,190817.0,2026,1
